"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","138","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:48"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","139","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:48"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","140","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:48"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","141","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:48"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","142","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:48"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","143","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:48"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","144","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:48"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","145","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:49"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","146","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:49"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","147","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:49"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","148","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:53"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","149","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:53"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","150","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:53"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","151","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:54"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","152","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:54"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","153","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:54"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","154","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:57"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","155","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:57"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","156","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:57"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","157","4",NULL,"Change Speed","300 (50)","0","2013-12-10 10:51:57"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","158","4",NULL,"Change Speed","295 (49)","0","2013-12-10 10:51:57"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","159","4",NULL,"Change Speed","295 (49)","0","2013-12-10 10:51:57"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","160","4",NULL,"Change Speed","290 (48)","0","2013-12-10 10:51:57"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","161","4",NULL,"Change Speed","285 (47)","0","2013-12-10 10:51:57"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","162","4",NULL,"Change Speed","285 (47)","0","2013-12-10 10:51:57"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","163","4",NULL,"Change Speed","285 (47)","0","2013-12-10 10:51:57"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","164","4",NULL,"Change Speed","285 (47)","0","2013-12-10 10:51:57"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","165","4",NULL,"Change Speed","290 (48)","0","2013-12-10 10:51:58"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","166","4",NULL,"Change Speed","290 (48)","0","2013-12-10 10:51:58"
"4","Male","25","Master of Information Management and Systems","Berkeley","662766","2013-12-10 10:43:21","167","4",NULL,"Change Speed","295 (49)","0","2013-12-10 10:51:58"
